year, tourney_name, tourney_slug, tourney_id, tourney_location, tourney_dates, tourney_singles_draw, tourney_doubles_draw, tourney_conditions, tourney_surface, tourney_singles_winner_name, tourney_singles_winner_slug, tourney_singles_winner_player_id, tourney_doubles_winner1_name, tourney_doubles_winner1_slug, tourney_doubles_winner1_player_id, tourney_doubles_winner2_name, tourney_doubles_winner2_slug, tourney_doubles_winner2_player_id, tourney_round_name, winner_name, winner_slug, winner_player_id, loser_name, loser_slug, loser_player_id, match_score, games_total, sets_total, tiebreaks_total, winner_games_won, winner_games_lost, winner_sets_won, winner_sets_lost, winner_tiebreaks_won, winner_tiebreaks_lost, loser_games_won, loser_games_lost, loser_sets_won, loser_sets_lost, loser_tiebreaks_won, loser_tiebreaks_lost
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 32,Daniel Evans,daniel-evans,e687,Bernard Tomic,bernard-tomic,ta46,75 76(2) 76(3) ,38,3,2,21,17,3,0,2,0,17,21,0,3,0,2
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 32,Denis Istomin,denis-istomin,i165,Pablo Carreno Busta,pablo-carreno-busta,cd85,64 46 64 46 62,48,5,,26,22,3,2,,,22,26,2,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 32,Andreas Seppi,andreas-seppi,sa93,Steve Darcis,steve-darcis,d632,46 64 76(1) 76(2) ,46,4,2,24,22,3,1,2,0,22,24,1,3,0,2
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 32,Mischa Zverev,mischa-zverev,z168,Malek Jaziri,malek-jaziri,j267,61 46 63 60,32,4,,22,10,3,1,,,10,22,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Andy Murray,andy-murray,mc10,Andrey Rublev,andrey-rublev,re44,63 60 62,23,3,,18,5,3,0,,,5,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Denis Istomin,denis-istomin,i165,Novak Djokovic,novak-djokovic,d643,76(8) 57 26 76(5) 64,56,5,2,27,29,3,2,2,0,29,27,2,3,0,2
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Milos Raonic,milos-raonic,r975,Gilles Muller,gilles-muller,ma30,63 64 76(4) ,32,3,1,19,13,3,0,1,0,13,19,0,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,63 64 64,29,3,,18,11,3,0,,,11,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Kei Nishikori,kei-nishikori,n552,Jeremy Chardy,jeremy-chardy,ca12,63 64 63,28,3,,18,10,3,0,,,10,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Gael Monfils,gael-monfils,mc65,Alexandr Dolgopolov,alexandr-dolgopolov,d801,63 64 16 60,32,4,,19,13,3,1,,,13,19,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Daniel Evans,daniel-evans,e687,Marin Cilic,marin-cilic,c977,36 75 63 63,39,4,,22,17,3,1,,,17,22,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Dominic Thiem,dominic-thiem,tb69,Jordan Thompson,jordan-thompson,tc61,62 61 67(6) 64,38,4,1,24,14,3,1,0,1,14,24,1,3,1,0
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Rafael Nadal,rafael-nadal,n409,Marcos Baghdatis,marcos-baghdatis,b837,63 61 63,25,3,,18,7,3,0,,,7,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Tomas Berdych,tomas-berdych,ba47,Ryan Harrison,ryan-harrison,h940,63 76(6) 62,30,3,1,19,11,3,0,1,0,11,19,0,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,David Goffin,david-goffin,gb88,Radek Stepanek,radek-stepanek,s694,64 60 63,25,3,,18,7,3,0,,,7,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,Dusan Lajovic,dusan-lajovic,l987,62 62 63,25,3,,18,7,3,0,,,7,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Roberto Bautista Agut,roberto-bautista-agut,bd06,Yoshihito Nishioka,yoshihito-nishioka,n732,62 63 63,26,3,,18,8,3,0,,,8,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Andreas Seppi,andreas-seppi,sa93,Nick Kyrgios,nick-kyrgios,ke17,16 67(1) 64 62 108,39,5,1,20,19,3,2,0,1,19,20,2,3,1,0
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Grigor Dimitrov,grigor-dimitrov,d875,Hyeon Chung,hyeon-chung,ch27,16 64 64 64,37,4,,19,18,3,1,,,18,19,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Roger Federer,roger-federer,f324,Noah Rubin,noah-rubin,rc96,75 63 76(3) ,34,3,1,20,14,3,0,1,0,14,20,0,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Richard Gasquet,richard-gasquet,g628,Carlos Berlocq,carlos-berlocq,b884,61 61 61,21,3,,18,3,3,0,,,3,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Mischa Zverev,mischa-zverev,z168,John Isner,john-isner,i186,67(4) 67(4) 64 76(7) 97,65,5,3,34,31,3,2,1,2,31,34,2,3,2,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Ivo Karlovic,ivo-karlovic,k336,Andrew Whittington,andrew-whittington,w630,64 64 64,30,3,,18,12,3,0,,,12,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,David Ferrer,david-ferrer,f401,Ernesto Escobedo,ernesto-escobedo,e873,26 64 64 62,36,4,,20,16,3,1,,,16,20,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Jack Sock,jack-sock,sm25,Karen Khachanov,karen-khachanov,ke29,63 64 64,29,3,,18,11,3,0,,,11,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Alexander Zverev,alexander-zverev,z355,Frances Tiafoe,frances-tiafoe,td51,62 63 64,27,3,,18,9,3,0,,,9,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Gilles Simon,gilles-simon,sd32,Rogerio Dutra Silva,rogerio-dutra-silva,sc73,64 61 61,24,3,,18,6,3,0,,,6,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Bernard Tomic,bernard-tomic,ta46,Victor Estrella Burgos,victor-estrella-burgos,e224,75 76(4) 46 76(5) ,48,4,2,25,23,3,1,2,0,23,25,1,3,0,2
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Viktor Troicki,viktor-troicki,t840,Paolo Lorenzi,paolo-lorenzi,l503,63 16 76(3) 36 63,47,5,1,23,24,3,2,1,0,24,23,2,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Pablo Carreno Busta,pablo-carreno-busta,cd85,Kyle Edmund,kyle-edmund,e831,62 64 62,26,3,,18,8,3,0,,,8,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Sam Querrey,sam-querrey,q927,Alex de Minaur,alex-de-minaur,dh58,76(5) 60 61,26,3,1,19,7,3,0,1,0,7,19,0,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Philipp Kohlschreiber,philipp-kohlschreiber,k435,Donald Young,donald-young,y124,75 63 60,27,3,,19,8,3,0,,,8,19,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Steve Darcis,steve-darcis,d632,Diego Schwartzman,diego-schwartzman,sm37,63 63 26 64,36,4,,20,16,3,1,,,16,20,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Malek Jaziri,malek-jaziri,j267,Alexander Bublik,alexander-bublik,bk92,62 63 75,29,3,,19,10,3,0,,,10,19,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Lukas Lacko,lukas-lacko,l797,Dudi Sela,dudi-sela,sc56,26 63 62 64,35,4,,20,15,3,1,,,15,20,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 64,Benoit Paire,benoit-paire,pd31,Fabio Fognini,fabio-fognini,f510,76(3) 46 63 36 63,50,5,1,26,24,3,2,1,0,24,26,2,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Andy Murray,andy-murray,mc10,Illya Marchenko,illya-marchenko,me89,75 76(5) 62,33,3,1,20,13,3,0,1,0,13,20,0,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Novak Djokovic,novak-djokovic,d643,Fernando Verdasco,fernando-verdasco,v306,61 76(4) 62,28,3,1,19,9,3,0,1,0,9,19,0,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Milos Raonic,milos-raonic,r975,Dustin Brown,dustin-brown,ba65,63 64 62,27,3,,18,9,3,0,,,9,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Stan Wawrinka,stan-wawrinka,w367,Martin Klizan,martin-klizan,k966,46 64 75 46 64,52,5,,27,25,3,2,,,25,27,2,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Kei Nishikori,kei-nishikori,n552,Andrey Kuznetsov,andrey-kuznetsov,kb54,57 61 64 67(6) 62,50,5,1,29,21,3,2,0,1,21,29,2,3,1,0
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Gael Monfils,gael-monfils,mc65,Jiri Vesely,jiri-vesely,v708,62 63 62,25,3,,18,7,3,0,,,7,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Marin Cilic,marin-cilic,c977,Jerzy Janowicz,jerzy-janowicz,j397,46 46 62 62 63,45,5,,26,19,3,2,,,19,26,2,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Dominic Thiem,dominic-thiem,tb69,Jan-Lennard Struff,jan-lennard-struff,sl28,46 64 64 63,39,4,,22,17,3,1,,,17,22,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Rafael Nadal,rafael-nadal,n409,Florian Mayer,florian-mayer,mb02,63 64 64,29,3,,18,11,3,0,,,11,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Tomas Berdych,tomas-berdych,ba47,Luca Vanni,luca-vanni,v495,61 (RET),7,2,,6,1,1,0,,,1,6,0,1,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,David Goffin,david-goffin,gb88,Reilly Opelka,reilly-opelka,o522,64 46 62 46 64,48,5,,26,22,3,2,,,22,26,2,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,Thiago Monteiro,thiago-monteiro,mj08,61 63 67(5) 62,37,4,1,24,13,3,1,0,1,13,24,1,3,1,0
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Roberto Bautista Agut,roberto-bautista-agut,bd06,Guido Pella,guido-pella,pc11,63 61 61,23,3,,18,5,3,0,,,5,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Nick Kyrgios,nick-kyrgios,ke17,Gastao Elias,gastao-elias,e698,61 62 62,23,3,,18,5,3,0,,,5,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Grigor Dimitrov,grigor-dimitrov,d875,Christopher O'Connell,christopher-oconnell,o483,76(2) 63 63,31,3,1,19,12,3,0,1,0,12,19,0,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Alexander Bublik,alexander-bublik,bk92,Lucas Pouille,lucas-pouille,pf39,60 36 63 64,34,4,,21,13,3,1,,,13,21,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Roger Federer,roger-federer,f324,Jurgen Melzer,jurgen-melzer,m762,75 36 62 62,37,4,,22,15,3,1,,,15,22,1,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Richard Gasquet,richard-gasquet,g628,Blake Mott,blake-mott,mm79,64 64 62,28,3,,18,10,3,0,,,10,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,John Isner,john-isner,i186,Konstantin Kravchuk,konstantin-kravchuk,k776,63 64 67(5) 61,39,4,1,24,15,3,1,0,1,15,24,1,3,1,0
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Ivo Karlovic,ivo-karlovic,k336,Horacio Zeballos,horacio-zeballos,z184,67(6) 36 75 62 2220,46,5,1,24,22,2,3,0,1,22,24,3,2,1,0
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,David Ferrer,david-ferrer,f401,Omar Jasika,omar-jasika,j553,63 60 62,23,3,,18,5,3,0,,,5,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Diego Schwartzman,diego-schwartzman,sm37,Pablo Cuevas,pablo-cuevas,c882,63 63 60,24,3,,18,6,3,0,,,6,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Jack Sock,jack-sock,sm25,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,64 76(4) 63,32,3,1,19,13,3,0,1,0,13,19,0,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Alexander Zverev,alexander-zverev,z355,Robin Haase,robin-haase,h756,62 36 57 63 62,46,5,,26,20,3,2,,,20,26,2,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Gilles Simon,gilles-simon,sd32,Michael Mmoh,michael-mmoh,mp01,61 63 63,25,3,,18,7,3,0,,,7,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Lukas Lacko,lukas-lacko,l797,Albert Ramos-Vinolas,albert-ramos-vinolas,r772,46 75 16 64 63,48,5,,24,24,3,2,,,24,24,2,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Bernard Tomic,bernard-tomic,ta46,Thomaz Bellucci,thomaz-bellucci,bd20,62 61 64,25,3,,18,7,3,0,,,7,18,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Fabio Fognini,fabio-fognini,f510,Feliciano Lopez,feliciano-lopez,l397,75 63 75,33,3,,20,13,3,0,,,13,20,0,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Viktor Troicki,viktor-troicki,t840,Damir Dzumhur,damir-dzumhur,d923,64 64 26 26 63,45,5,,22,23,3,2,,,23,22,2,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Pablo Carreno Busta,pablo-carreno-busta,cd85,Peter Polansky,peter-polansky,pb22,60 36 36 62 30 (RET),35,6,,21,14,3,2,,,14,21,2,3,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Sam Querrey,sam-querrey,q927,Quentin Halys,quentin-halys,hb64,67(10) 76(4) 63 64,45,4,2,25,20,3,1,1,1,20,25,1,3,1,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Philipp Kohlschreiber,philipp-kohlschreiber,k435,Nikoloz Basilashvili,nikoloz-basilashvili,bg23,64 36 76(2) 64,42,4,1,22,20,3,1,1,0,20,22,1,3,0,1
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Marcos Baghdatis,marcos-baghdatis,b837,Mikhail Youzhny,mikhail-youzhny,y061,63 30 (RET),12,3,,9,3,2,0,,,3,9,0,2,,
2017,Australian Open,australian-open,580,"Melbourne, Australia",2017.01.16,                        128                    ,                        128                    ,Outdoor,Hard,Roger Federer,roger-federer,f324,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,Round of 128,Carlos Berlocq,carlos-berlocq,b884,Radu Albot,radu-albot,a829,64 76(4) 57 76(8) ,48,4,2,25,23,3,1,2,0,23,25,1,3,0,2
